id,organization_id,program_id,location_id,name,alternate_name,url,email,status,application_process,wait_time,description,taxonomy_ids
6569,3960,3961,3961,Immigrant/Refugee Employment Programs,,www.catholiccharitiescc.org,,active,"Utility assistance: Must bring proof of household income, photo ID and final shut off or past due notice",,None provided,
6570,3960,3961,3961,Free School Supplies,,www.catholiccharitiescc.org,,active,"Utility assistance: Must bring proof of household income, photo ID and final shut off or past due notice",,None provided,
6572,3960,3961,3961,Utility Assistance,,www.catholiccharitiescc.org,,active,"Utility assistance: Must bring proof of household income, photo ID and final shut off or past due notice",,None provided,
20631,3960,3961,3961,Ongoing Emergency Food Assistance,,www.catholiccharitiescc.org,,active,"Utility assistance: Must bring proof of household income, photo ID and final shut off or past due notice",,None provided,
20632,3960,3961,3961,Rent Payment Assistance,,www.catholiccharitiescc.org,,active,"Utility assistance: Must bring proof of household income, photo ID and final shut off or past due notice",,None provided,
20633,3960,3961,3961,Transitional Housing/Shelter,,www.catholiccharitiescc.org,,active,"Utility assistance: Must bring proof of household income, photo ID and final shut off or past due notice",,None provided,
20634,3960,3961,3961,Children's Clothing,,www.catholiccharitiescc.org,,active,"Utility assistance: Must bring proof of household income, photo ID and final shut off or past due notice",,None provided,
20635,3960,3961,3961,Prescription Expense Assistance,,www.catholiccharitiescc.org,,active,"Utility assistance: Must bring proof of household income, photo ID and final shut off or past due notice",,None provided,
9688,3960,3962,3962,Parenting Education,,www.catholiccharitiescc.org,,active,None,,None provided,
9689,3960,3962,3962,Homework Help Programs,,www.catholiccharitiescc.org,,active,None,,None provided,
9690,3960,3962,3962,Subject Tutoring,,www.catholiccharitiescc.org,,active,None,,None provided,
9693,3960,3962,3962,Career Exploration,,www.catholiccharitiescc.org,,active,None,,None provided,
17031,3965,3965,3965,American Sign Language Instruction,,www.dsc.us,,active,Call for more information,,None provided,
17032,3965,3965,3965,Sign Language Interpretation,,www.dsc.us,,active,Call for more information,,None provided,
17034,3965,3965,3965,Information and Referral,,www.dsc.us,,active,Call for more information,,None provided,
20496,3967,3967,3967,Volunteer Recruitment/Placement,,www.womensfundmiami.org,,active,Call for more information,,None provided,
6597,3973,3974,3974,Mother and Infant Care,,www.cpeip.fsu.edu,,active,Call to make an appointment,,None provided,
7042,3973,3974,3974,Home Based Parenting Education,,www.cpeip.fsu.edu,,active,Call to make an appointment,,None provided,
7043,3973,3974,3974,Prenatal/Postnatal Home Visitation Programs,,www.cpeip.fsu.edu,,active,Call to make an appointment,,None provided,
7501,3973,3974,3974,Teen Expectant/New Parent Assistance,,www.cpeip.fsu.edu,,active,Call to make an appointment,,None provided,
6602,3979,3980,3980,Literacy Programs,,www.teachmorelovemore.org,,active,Call the Miami-Dade Family Learning Partnership to identify a participating clinic in your area.,,None provided,
6603,3979,3980,3980,Early Childhood Education,,www.teachmorelovemore.org,,active,Call the Miami-Dade Family Learning Partnership to identify a participating clinic in your area.,,None provided,
6604,3979,3980,3980,Parent/Family Involvement in Education,,www.teachmorelovemore.org,,active,Call the Miami-Dade Family Learning Partnership to identify a participating clinic in your area.,,None provided,
6606,3979,3981,3981,Life Skills Education,,www.teachmorelovemore.org,,active,Call for information.,,None provided,
6607,3979,3981,3981,Citizenship Education,,www.teachmorelovemore.org,,active,Call for information.,,None provided,
19341,3984,3984,3984,Extended Child Care,,,,active,Must call to enroll child,,None provided,
17683,3988,3989,3989,Homebuyer/Home Purchase Counseling,,www.miamibeachcdc.org,,active,Must call to RSVP prior to attending,,None provided,
11319,3990,3991,3991,Summer Camps,,www.ismileflorida.org,,active,Call or visit location to enroll child,,None provided,
18113,4000,4000,4000,Delousing/Body Parasite Treatment,,www.licecleanique.com,,active,Must call to make an appointment,,None provided,
18114,4000,4000,4000,Visiting Physician Services,,www.licecleanique.com,,active,Must call to make an appointment,,None provided,
18977,4009,4009,4009,Research Funds,,www.floridaheart.org,,active,Research organizations must call,,None provided,
6700,3359,4035,4035,Elder/Dependent Adult Abuse Reporting,,www.myflfamilies.com/service-programs/abuse-hotline,,active,* Report online at https://reportabuse.dcf.state.fl.us/\n* Call 1-800-962-2873\n* Use 711 for Florida Relay Services\n* Fax your report to 1-800-914-0004,,None provided,
20747,3359,4035,4035,Child Abuse Reporting/Emergency Response,,www.myflfamilies.com/service-programs/abuse-hotline,,active,* Report online at https://reportabuse.dcf.state.fl.us/\n* Call 1-800-962-2873\n* Use 711 for Florida Relay Services\n* Fax your report to 1-800-914-0004,,None provided,
7165,3338,4043,4043,Child Sexual Exploitation Reporting,,www.kristihouse.org,,active,Call to schedule an appointment,,None provided,
7166,3338,4043,4043,Child Sexual Abuse Counseling,,www.kristihouse.org,,active,Call to schedule an appointment,,None provided,
7167,3338,4043,4043,Sexual Assault Counseling,,www.kristihouse.org,,active,Call to schedule an appointment,,None provided,
19618,3338,4043,4043,Case/Care Management,,www.kristihouse.org,,active,Call to schedule an appointment,,None provided,
19619,3338,4043,4043,Adult/Child Mentoring Programs,,www.kristihouse.org,,active,Call to schedule an appointment,,None provided,
19620,3338,4043,4043,In Person Crisis Intervention,,www.kristihouse.org,,active,Call to schedule an appointment,,None provided,
6749,1311,4044,4044,Student Health Programs,,chisouthfl.org,,active,Call for information.,,None provided,
6753,2,4046,4046,Crisis Pregnancy Hotlines,,www.switchboardmiami.org,,active,All intake information will be given by phone to client.,,None provided,
6754,2,4046,4046,Domestic Violence Hotlines,,www.switchboardmiami.org,,active,All intake information will be given by phone to client.,,None provided,
6755,2,4046,4046,General Crisis Intervention Hotlines,,www.switchboardmiami.org,,active,All intake information will be given by phone to client.,,None provided,
6756,2,4046,4046,Mental Health Hotlines,,www.switchboardmiami.org,,active,All intake information will be given by phone to client.,,None provided,
6757,2,4046,4046,Runaway/Homeless Youth Helplines,,www.switchboardmiami.org,,active,All intake information will be given by phone to client.,,None provided,
6758,2,4046,4046,Sexual Assault Hotlines,,www.switchboardmiami.org,,active,All intake information will be given by phone to client.,,None provided,
7746,2,4046,4046,Suicide Prevention Volunteer Opportunities,,www.switchboardmiami.org,,active,All intake information will be given by phone to client.,,None provided,
7747,2,4046,4046,Information and Referral Volunteer Opportunities,,www.switchboardmiami.org,,active,All intake information will be given by phone to client.,,None provided,
7748,2,4046,4046,Helpline Volunteer Opportunities,,www.switchboardmiami.org,,active,All intake information will be given by phone to client.,,None provided,
7749,2,4046,4046,Crisis Intervention Volunteer Opportunities,,www.switchboardmiami.org,,active,All intake information will be given by phone to client.,,None provided,
12481,2,4046,4046,Volunteer Opportunities,,www.switchboardmiami.org,,active,All intake information will be given by phone to client.,,None provided,
6767,2,4048,4048,Juvenile Delinquency Prevention,,www.switchboardmiami.org,,active,Call for information.,,None provided,
6768,2,4048,4048,Substance Abuse Education/Prevention,,www.switchboardmiami.org,,active,Call for information.,,None provided,
6769,2,4048,4048,Youth Development,,www.switchboardmiami.org,,active,Call for information.,,None provided,
6770,101,4049,4049,Student Health Programs,,www.jtchc.org,,active,Call for information,,None provided,
19440,2896,4050,4050,Ongoing Emergency Food Assistance,,abriendopuertasfl.org,,active,Call for information.\n\nLlamar para informaci+¦n,,None provided,
9526,4051,4052,4052,Extended Child Care,,www.maimifocal.com,,active,"Must fill out an application, bring proof of Miami-Dade County residency, last report card, and FCAT scores.",,None provided,
17990,4051,4052,4052,Summer Camps,,www.maimifocal.com,,active,"Must fill out an application, bring proof of Miami-Dade County residency, last report card, and FCAT scores.",,None provided,
6779,2766,4053,4053,Parenting Skills Classes,,familycentral.org,,active,Must complete the intake process by calling the main number and speaking with Jackie Diaz,,None provided,
6780,2766,4054,4054,Parenting Skills Classes,,familycentral.org,,active,Intake form to be completed over the phone and then in home application,,None provided,
16064,2766,4054,4054,Family Literacy Programs,,familycentral.org,,active,Intake form to be completed over the phone and then in home application,,None provided,
6795,2,4060,4060,Suicide Prevention Hotlines,,http://www.switchboardmiami.org,,active,Call for more information,,None provided,
6797,2,4060,4060,General Counseling Services,,http://www.switchboardmiami.org,,active,Call for more information,,None provided,
7595,2,4060,4060,General Physical Examinations,,http://www.switchboardmiami.org,,active,Call for more information,,None provided,
7754,2,4060,4060,Crisis Intervention Volunteer Opportunities,,http://www.switchboardmiami.org,,active,Call for more information,,None provided,
7755,2,4060,4060,Helpline Volunteer Opportunities,,http://www.switchboardmiami.org,,active,Call for more information,,None provided,
7756,2,4060,4060,Information and Referral Volunteer Opportunities,,http://www.switchboardmiami.org,,active,Call for more information,,None provided,
7757,2,4060,4060,Suicide Prevention Volunteer Opportunities,,http://www.switchboardmiami.org,,active,Call for more information,,None provided,
10175,2,4060,4060,Suicide Counseling,,http://www.switchboardmiami.org,,active,Call for more information,,None provided,
10482,2,4060,4060,Information and Referral,,http://www.switchboardmiami.org,,active,Call for more information,,None provided,
22139,2,4060,4060,Health Fairs,,http://www.switchboardmiami.org,,active,Call for more information,,None provided,
22347,2,4060,4060,Free School Supplies,,http://www.switchboardmiami.org,,active,Call for more information,,None provided,
6788,2,4061,4061,Suicide Prevention Hotlines,,www.switchboardmiami.org,,active,,,None provided,
