id,location_id,contact_id,organization_id,service_id,number,vanity_number,extension,department,number_type,country_prefix
7264,7264,7264,2410,,305-548-5128,,204.0,,voice,
7265,7265,7265,2410,,786-469-3948,,204.0,,voice,
7266,7266,7266,2872,,305-759-8500,,,,voice,
7267,7267,7267,2725,,305-681-7481,,,,voice,
7268,7268,7268,2725,,305-624-2652,,,,voice,
7269,7269,7269,2725,,305-757-9537,,,,voice,
7270,7270,7270,2725,,305-836-2610,,,,voice,
7271,7271,7271,2725,,305-822-0301,,,,voice,
7272,7272,7272,736,,786-662-5026,,,,voice,
7273,7273,7273,736,,786-662-5026,,,,voice,
7274,7274,7274,736,,786-596-3812,,,,voice,
7275,7275,7275,736,,786-662-5026,,,,voice,
7276,7276,7276,736,,786-662-5026,,,,voice,
7277,7277,7277,736,,786-662-5026,,,,voice,
7278,7278,7278,736,,786-662-5026,,,,voice,
7279,7279,7279,736,,786-662-5026,,,,voice,
7280,7280,7280,736,,786-662-5026,,,,voice,
7281,7281,7281,1160,,305-667-1036,,,,voice,
7282,7282,7282,736,,786-662-5026,,,,voice,
7283,7283,7283,736,,786-662-5026,,,,voice,
7284,7284,7284,736,,786-662-5026,,,,voice,
7285,7285,7285,2213,,305-809-5000,,224.0,,voice,
7286,7286,7286,2213,,305-809-5000,,224.0,,voice,
7287,7287,7287,2213,,305-809-5000,,,,voice,
7288,7288,7288,6297,,954-453-1196,,,,voice,
7289,7289,7289,639,,954-384-0344,,,,voice,
7290,7290,7290,639,,954-384-0344,,,,voice,
7291,7291,7291,2602,,305-442-8306,,,,voice,
7292,7292,7292,6908,,305-762-9240,,,,voice,
7293,7293,7293,7293,,786-468-2270,,,,voice,
7295,7295,7295,7295,,239-470-2733,,,,voice,
7298,7298,7298,546,,305-637-3558,,,,voice,
7299,7299,7299,7298,,305-637-3558,,,,voice,
7300,7300,7300,6082,,800-272-3900,,208.0,,voice,
7303,7303,7303,2429,,305-357-6622,,,,voice,
7304,7304,7304,2429,,305-357-6622,,,,voice,
7305,7305,7305,2429,,305-357-6622,,,,voice,
7306,7306,7306,2429,,305-357-6622,,,,voice,
7307,7307,7307,2429,,305-357-6622,,,,voice,
7309,7309,7309,2429,,305-357-6622,,,,voice,
7310,7310,7310,2291,,786-401-4442,,,,voice,
7313,7313,7313,1991,,305-576-5001,,31.0,,voice,
7314,7314,7314,1991,,305-576-5001,,,,voice,
7315,7315,7315,1991,,305-576-5001,,31.0,,voice,
7316,7316,7316,6509,,305-663-0013,,,,voice,
7317,7317,7317,6509,,305-663-0013,,,,voice,
7318,7318,7318,6509,,305-663-0013,,,,voice,
7319,7319,7319,2488,,305-864-6885,,,,voice,
7321,7321,7321,5346,,239-643-4673,,,,voice,
7322,7322,7322,5346,,239-643-4673,,,,voice,
7323,7323,7323,4120,,305-646-7210,,,,voice,
7324,7324,7324,2176,,305-704-0200,,,,voice,
7325,7325,7325,2176,,305-289-5605,,,,voice,
7329,7329,7329,7329,,888-797-2649,,,,voice,
7330,7330,7330,3829,,305-499-8683,,,,voice,
7331,7331,7331,3829,,305-499-8683,,,,voice,
7332,7332,7332,6016,,239-377-1319,,,,voice,
7333,7333,7333,6016,,239-377-1319,,,,voice,
7334,7334,7334,6016,,239-377-1319,,,,voice,
7335,7335,7335,3982,,305-754-7784,,,,voice,
7341,7341,7341,1754,,305-335-9077,,,,voice,
7342,7342,7342,1754,,305-335-9077,,,,voice,
7343,7343,7343,1158,,305-371-4706,,,,voice,
7344,7344,7344,1651,,305-546-2986,,,,voice,
7345,7345,7345,1651,,305-546-2986,,,,voice,
7346,7346,7346,7346,,800-635-0553,,,,voice,
7347,7347,7347,7346,,800-635-0553,,,,voice,
7348,7348,7348,1166,,305-470-5500,,,,voice,
7349,7349,7349,7349,,305-764-2333,,,,voice,
7350,7350,7350,3359,,800-945-1355,,,,voice,
7353,7353,7353,5325,,239-425-6920,,210.0,,voice,
7354,7354,7354,5325,,239-425-6920,,210.0,,voice,
7356,7356,7356,5325,,239-425-6935,,210.0,,voice,
7358,7358,7358,2429,,305-357-6622,,,,voice,
7359,7359,7359,2429,,305-357-6622,,,,voice,
7360,7360,7360,2429,,305-357-6622,,,,voice,
7361,7361,7361,3509,,305-852-7887,,25.0,,voice,
7362,7362,7362,3509,,305-852-7887,,25.0,,voice,
7363,7363,7363,7363,,786-953-4612,,,,voice,
7364,7364,7364,7364,,786-303-2437,,,,voice,
7365,7365,7365,7365,,305-918-2588,,,,voice,
7366,7366,7366,7366,,239-377-0590,,,,voice,
7367,7367,7367,7367,,954-596-9000,,,,voice,
7370,7370,7370,6749,,305-893-0191,,,,voice,
7371,7371,7371,6749,,305-893-0191,,,,voice,
7373,7373,7373,6016,,239-377-0092,,,,voice,
7378,7378,7378,7378,,786-499-6600,,,,voice,
7381,7381,7381,2003,,866-221-2268,,,,voice,
7382,7382,7382,2003,,866-221-2268,,,,voice,
7383,7383,7383,2003,,866-221-2268,,,,voice,
7384,7384,7384,2003,,866-221-2268,,,,voice,
7385,7385,7385,2003,,866-221-2268,,,,voice,
7386,7386,7386,1220,,305-274-3501,,112.0,,voice,
7387,7387,7387,6720,,305-293-1646,,,,voice,
7388,7388,7388,6016,,239-377-0092,,,,voice,
7389,7389,7389,6016,,239-377-0092,,,,voice,
7391,7391,7391,7391,,239-821-5051,,,,voice,
7392,7392,7392,7392,,305-985-3490,,,,voice,
7393,7393,7393,7393,,239-676-5202,,,,voice,
7394,7394,7394,7393,,239-676-5202,,,,voice,
7395,7395,7395,7393,,239-676-5202,,,,voice,
7396,7396,7396,7393,,239-676-5202,,,,voice,
7397,7397,7397,7393,,239-676-5202,,,,voice,
7398,7398,7398,7393,,239-676-5202,,,,voice,
7399,7399,7399,935,,305-861-3616,,,,voice,
7400,7400,7400,22,,305-233-5472,,,,voice,
7402,7402,7402,304,,305-348-4682,,,,voice,
7403,7403,7403,7403,,305-573-9191,,218.0,,voice,
7404,7404,7404,7403,,305-573-9191,,218.0,,voice,
7405,7405,7405,4032,,305-265-9555,,,,voice,
7407,7407,7407,935,,305-993-2011,,,,voice,
7408,7408,7408,935,,305-993-2021,,6820.0,,voice,
7411,7411,7411,2259,,305-234-0490,,,,voice,
7413,7413,7413,6055,,305-770-3176,,,,voice,
7415,7415,7415,6055,,786-279-1250,,,,voice,
7416,7416,7416,6055,,305-430-8011,,,,voice,
7417,7417,7417,6055,,305-430-2220,,,,voice,
7418,7418,7418,6055,,786-279-1222,,,,voice,
7420,7420,7420,6055,,305-621-5932,,,,voice,
7422,7422,7422,481,,954-214-0970,,,,voice,
7423,7423,7423,481,,954-214-0970,,,,voice,
7424,7424,7424,481,,305-670-4949,,223.0,,voice,
7425,7425,7425,2126,,305-406-9467,,,,voice,
7426,7426,7426,7425,,305-406-9467,,,,voice,
7427,7427,7427,7425,,305-406-9467,,,,voice,
7428,7428,7428,7425,,305-406-9467,,,,voice,
7429,7429,7429,7425,,305-406-9467,,,,voice,
7430,7430,7430,7425,,305-406-9467,,,,voice,
7431,7431,7431,7425,,305-406-9467,,,,voice,
7432,7432,7432,7425,,305-406-9467,,,,voice,
7433,7433,7433,7425,,305-406-9467,,,,voice,
7434,7434,7434,1651,,305-470-5620,,,,voice,
7435,7435,7435,7434,,786-336-1437,,,,voice,
7437,7437,7437,7434,,786-336-1437,,,,voice,
7438,7438,7438,7434,,786-336-1437,,,,voice,
7439,7439,7439,7434,,786-336-1437,,,,voice,
7440,7440,7440,1651,,305-470-5620,,,,voice,
7441,7441,7441,1651,,305-470-5752,,,,voice,
7443,7443,7443,82,,305-576-1234,,368.0,,voice,
7444,7444,7444,7444,,239-352-0251,,,,voice,
7445,7445,7445,6234,,305-296-5621,,,,voice,
7447,7447,7447,123,,305-687-2227,,,,voice,
7448,7448,7448,123,,305-687-2227,,,,voice,
7449,7449,7449,123,,305-687-2227,,,,voice,
7450,7450,7450,7450,,786-541-0602,,,,voice,
7451,7451,7451,3941,,305-221-0011,,,,voice,
7452,7452,7452,3941,,305-221-0011,,,,voice,
7453,7453,7453,2351,,786-255-4490,,,,voice,
7455,7455,7455,5592,,786-573-2123,,,,voice,
7456,7456,7456,5592,,305-253-3613,,,,voice,
7457,7457,7457,3949,,305-234-1645,,,,voice,
7458,7458,7458,7458,,305-856-8940,,102.0,,voice,
7459,7459,7459,5556,,239-354-9140,,,,voice,
7460,7460,7460,7460,,888-687-3732,,,,voice,
7464,7464,7464,466,,239-403-2377,,,,voice,
7465,7465,7465,5129,,239-732-0732,,,,voice,
7466,7466,7466,2782,,305-349-1204,,,,voice,
7467,7467,7467,2486,,305-691-3464,,,,voice,
7468,7468,7468,3448,,305-387-0777,,,,voice,
7469,7469,7469,2476,,305-245-8522,,,,voice,
7473,7473,7473,817,,305-893-1450,,,,voice,
7474,7474,7474,217,,786-399-3992,,,,voice,
7475,7475,7475,217,,855-414-0215,,,,voice,
7476,7476,7476,217,,786-399-3992,,,,voice,
7477,7477,7477,817,,305-893-1450,,,,voice,
7478,7478,7478,817,,305-893-1450,,,,voice,
7479,7479,7479,817,,305-893-1450,,,,voice,
7480,7480,7480,5190,,239-774-2904,,,,voice,
7481,7481,7481,5190,,239-774-2904,,,,voice,
7482,7482,7482,5190,,239-774-2904,,,,voice,
7483,7483,7483,6527,,305-807-4975,,,,voice,
7486,7486,7486,3150,,305-573-4871,,,,voice,
7487,7487,7487,3150,,305-573-4871,,,,voice,
7488,7488,7488,3150,,305-573-4871,,,,voice,
7489,7489,7489,3150,,305-573-4871,,,,voice,
7491,7491,7491,6895,,305-292-3013,,,,voice,
7492,7492,7492,654,,305-293-7586,,,,voice,
7493,7493,7493,3536,,305-292-4422,,,,voice,
7494,7494,7494,3536,,305-292-4591,,,,voice,
7495,7495,7495,2638,,305-670-4357,,,,voice,
7496,7496,7496,3971,,305-351-2782,,,,voice,
7497,7497,7497,3971,,954-378-1188,,,,voice,
7498,7498,7498,3971,,305-506-0612,,,,voice,
7499,7499,7499,3971,,239-425-0953,,,,voice,
7500,7500,7500,7500,,727-686-1852,,,,voice,
7501,7501,7501,3806,,305-294-7070,,,,voice,
7502,7502,7502,3806,,305-961-9001,,,,voice,
7503,7503,7503,6927,,305-294-8912,,,,voice,
7504,7504,7504,5550,,305-293-1295,,,,voice,
7505,7505,7505,6941,,305-735-4107,,,,voice,
7506,7506,7506,6941,,305-396-7622,,,,voice,
7507,7507,7507,6922,,305-735-4218,,,,voice,
7508,7508,7508,6922,,305-289-8915,,,,voice,
7509,7509,7509,6922,,305-292-6422,,,,voice,
7510,7510,7510,3101,,305-646-7242,,,,voice,
7511,7511,7511,7511,,305-743-7111,,202.0,,voice,
7520,7520,7520,2825,,305-292-9790,,,,voice,
7521,7521,7521,2825,,305-292-9790,,,,voice,
7522,7522,7522,2825,,305-292-9790,,,,voice,
7523,7523,7523,6230,,305-295-8693,,,,voice,
7524,7524,7524,7524,,305-985-0135,,,,voice,
7525,7525,7525,7525,,305-294-4641,,,,voice,
7526,7526,7526,7525,,305-294-4641,,,,voice,
7527,7527,7527,7525,,305-294-4641,,,,voice,
7528,7528,7528,7525,,305-852-7145,,,,voice,
7530,7530,7530,7525,,305-294-4641,,,,voice,
7531,7531,7531,7531,,305-852-1612,,,,voice,
7532,7532,7532,7532,,305-469-1157,,,,voice,
7533,7533,7533,2652,,305-673-7491,,,,voice,
7534,7534,7534,960,,305-469-5151,,,,voice,
7535,7535,7535,7535,,239-213-5843,,,,voice,
7536,7536,7536,7536,,239-537-7775,,102.0,,voice,
7537,7537,7537,7536,,800-985-7698,,102.0,,voice,
7539,7539,7539,502,,305-867-0051,,298.0,,voice,
7540,7540,7540,4262,,305-854-2882,,,,voice,
7541,7541,7541,7541,,305-654-2825,,,,voice,
7542,7542,7542,3348,,786-231-5888,,410.0,,voice,
7545,7545,7545,2399,,305-285-2303,,,,voice,
7547,7547,7547,7547,,239-659-2340,,,,voice,
7548,7548,7548,7547,,239-659-2340,,,,voice,
7549,7549,7549,7547,,239-659-2340,,,,voice,
7550,7550,7550,7547,,239-659-2340,,,,voice,
7552,7552,7552,7547,,239-659-2340,,,,voice,
7553,7553,7553,4182,,305-668-4902,,,,voice,
7554,7554,7554,4182,,305-668-4902,,,,voice,
7555,7555,7555,4182,,305-668-4902,,,,voice,
7556,7556,7556,4182,,305-668-4902,,,,voice,
7557,7557,7557,7556,,305-668-4902,,,,voice,
7558,7558,7558,7556,,305-668-4902,,,,voice,
7559,7559,7559,2866,,202-304-1200,,,,voice,
7560,7560,7560,2866,,866-488-7386,,,,voice,
7562,7562,7562,3245,,305-463-7468,,101.0,,voice,
7570,7570,7570,7570,,954-254-9982,,,,voice,
7571,7571,7571,1125,,305-358-2081,,,,voice,
7572,7572,7572,1381,,305-644-0066,,,,voice,
7573,7573,7573,3311,,305-759-4778,,,,voice,
7574,7574,7574,3311,,305-559-8333,,,,voice,
7576,7576,7576,1256,,305-375-5323,,,,voice,
7579,7579,7579,4809,,786-406-7426,,,,voice,
7580,7580,7580,4809,,239-461-0334,,,,voice,
7581,7581,7581,4809,,239-260-4575,,,,voice,
7583,7583,7583,4338,,305-758-1984,,,,voice,
7584,7584,7584,4338,,305-534-1294,,,,voice,
7585,7585,7585,4338,,786-497-4000,,,,voice,
7586,7586,7586,5134,,239-252-7300,,,,voice,
7587,7587,7587,5134,,239-353-1274,,,,voice,
7588,7588,7588,5134,,239-252-7310,,,,voice,
7589,7589,7589,5134,,239-252-7300,,,,voice,
7590,7590,7590,5134,,239-252-7300,,,,voice,
7591,7591,7591,5134,,239-252-7331,,,,voice,
7592,7592,7592,5134,,239-252-7331,,,,voice,
7593,7593,7593,5134,,239-252-7331,,,,voice,
7594,7594,7594,5134,,239-252-7300,,,,voice,
7595,7595,7595,5134,,239-252-7300,,,,voice,
7596,7596,7596,5134,,239-252-7300,,,,voice,
7597,7597,7597,5134,,239-252-8200,,,,voice,
7598,7598,7598,5134,,239-252-7300,,,,voice,
7599,7599,7599,850,,305-674-2229,,,,voice,
7600,7600,7600,850,,786-507-6104,,,,voice,
7601,7601,7601,850,,305-674-2229,,,,voice,
7603,7603,7603,7220,,305-631-1284,,,,voice,
7604,7604,7604,3069,,305-271-0300,,,,voice,
7605,7605,7605,1220,,305-995-1600,,,,voice,
7606,7606,7606,392,,305-476-5423,,,,voice,
7607,7607,7607,7607,,239-252-8800,,,,voice,
7608,7608,7608,388,,239-434-2397,,,,voice,
7609,7609,7609,388,,239-434-2397,,,,voice,
7610,7610,7610,138,,305-253-4841,,256.0,,voice,
7611,7611,7611,138,,305-253-4841,,256.0,,voice,
7612,7612,7612,138,,305-253-4841,,256.0,,voice,
7614,7614,7614,2497,,786-527-3280,,,,voice,
7615,7615,7615,2685,,305-774-9570,,,,voice,
7616,7616,7616,2685,,305-774-9570,,,,voice,
7617,7617,7617,2685,,305-774-9570,,,,voice,
7618,7618,7618,7618,,786-732-7911,,,,voice,
7621,7621,7621,7621,,800-448-3000,,,,voice,
7622,7622,7622,7607,,239-533-2747,,,,voice,
7623,7623,7623,7607,,239-252-2603,,,,voice,
7624,7624,7624,7607,,239-533-3353,,,,voice,
7625,7625,7625,7607,,239-533-2884,,,,voice,
7626,7626,7626,7607,,239-533-3343,,,,voice,
7627,7627,7627,7607,,239-533-3343,,,,voice,
7628,7628,7628,7607,,239-533-7103,,,,voice,
7629,7629,7629,7607,,239-533-7103,,,,voice,
7630,7630,7630,7607,,239-252-8800,,,,voice,
7631,7631,7631,7607,,239-252-8800,,,,voice,
7632,7632,7632,7607,,239-252-2745,,,,voice,
7633,7633,7633,7607,,239-252-2745,,,,voice,
7634,7634,7634,7607,,239-252-8704,,,,voice,
7635,7635,7635,7607,,239-252-2754,,,,voice,
7636,7636,7636,7607,,239-252-2754,,,,voice,
7637,7637,7637,7607,,239-252-8135,,,,voice,
7638,7638,7638,7607,,239-533-1719,,,,voice,
7639,7639,7639,7607,,239-533-1746,,,,voice,
7640,7640,7640,7607,,239-252-8702,,,,voice,
7641,7641,7641,7607,,239-252-8800,,,,voice,
7642,7642,7642,7642,,305-292-3223,,,,voice,
7643,7643,7643,7643,,305-318-7865,,,,voice,
7645,7645,7645,7645,,305-631-1284,,,,voice,
7646,7646,7646,7646,,305-375-5833,,,,voice,
7647,7647,7647,7646,,305-474-3011,,,,voice,
7648,7648,7648,7646,,305-694-2779,,,,voice,
7649,7649,7649,7646,,305-636-2331,,,,voice,
7650,7650,7650,7646,,305-787-5999,,,,voice,
7651,7651,7651,7646,,305-673-7743,,,,voice,
7652,7652,7652,7646,,305-267-6377,,,,voice,
7653,7653,7653,7646,,305-669-4003,,,,voice,
7654,7654,7654,7646,,305-378-6677,,,,voice,
7655,7655,7655,7646,,305-234-4938,,,,voice,
7656,7656,7656,7646,,305-222-2116,,,,voice,
7657,7657,7657,7646,,305-375-5511,,,,voice,
7658,7658,7658,7646,,305-599-1200,,,,voice,
7659,7659,7659,7646,,305-820-8424,,,,voice,
7660,7660,7660,555,,305-694-4170,,,,voice,
7661,7661,7661,555,,305-694-4170,,,,voice,
7662,7662,7662,555,,305-694-4170,,,,voice,
7663,7663,7663,555,,305-694-4170,,,,voice,
7664,7664,7664,555,,305-694-4170,,,,voice,
7671,7671,7671,558,,786-316-2374,,,,voice,
7672,7672,7672,558,,786-316-2374,,,,voice,
7673,7673,7673,425,,305-758-4485,,2257.0,,voice,
7674,7674,7674,7674,,305-223-0150,,,,voice,
7676,7676,7676,6979,,239-325-4444,,200.0,,voice,
7677,7677,7677,6979,,239-325-4444,,200.0,,voice,
7678,7678,7678,7678,,305-253-3613,,,,voice,
7679,7679,7679,2660,,305-756-8050,,,,voice,
7681,7681,7681,7681,,305-482-3366,,,,voice,
7682,7682,7682,1072,,305-593-3100,,,,voice,
7683,7683,7683,588,,305-576-6611,,,,voice,
7684,7684,7684,1457,,941-270-3907,,,,voice,
7685,7685,7685,4883,,239-338-2929,,,,voice,
7687,7687,7687,530,,954-616-1233,,,,voice,
7689,7689,7689,514,,305-243-8425,,,,voice,
7691,7691,7691,7691,,305-234-5654,,11.0,,voice,
7692,7692,7692,1220,,305-883-5651,,,,voice,
7693,7693,7693,7693,,239-293-0041,,,,voice,
7694,7694,7694,7694,,786-281-3935,,,,voice,
7695,7695,7695,534,,305-960-7596,,,,voice,
7696,7696,7696,534,,305-608-2881,,,,voice,
7697,7697,7697,3019,,954-665-7002,,,,voice,
7698,7698,7698,3019,,305-393-6610,,,,voice,
7699,7699,7699,7699,,239-434-9512,,,,voice,
7700,7700,7700,374,,305-830-4111,,,,voice,
7701,7701,7701,654,,305-364-3000,,,,voice,
7702,7702,7702,3279,,305-644-0335,,,,voice,
7703,7703,7703,7703,,305-943-6799,,,,voice,
7705,7705,7705,3437,,305-226-0030,,,,voice,
7706,7706,7706,3437,,305-226-0030,,,,voice,
7714,7714,7714,2790,,305-864-6362,,,,voice,
7715,7715,7715,2810,,305-621-3700,,,,voice,
7716,7716,7716,2810,,305-621-3700,,,,voice,
7717,7717,7717,2810,,305-621-3700,,,,voice,
7720,7720,7720,2759,,305-243-5832,,,,voice,
7721,7721,7721,2665,,305-325-0470,,,,voice,
7722,7722,7722,2602,,786-650-2007,,,,voice,
7723,7723,7723,2602,,305-442-8306,,,,voice,
7724,7724,7724,7724,,305-442-8306,,2018.0,,voice,
7725,7725,7725,2602,,305-742-8217,,,,voice,
7726,7726,7726,7726,,786-320-0339,,,,voice,
7727,7727,7727,7727,,786-487-4536,,,,voice,
7728,7728,7728,1431,,800-227-2345,,,,voice,
7729,7729,7729,52,,239-657-4466,,,,voice,
7730,7730,7730,7711,,239-302-6717,,,,voice,
7731,7731,7731,7711,,239-337-0535,,,,voice,
7732,7732,7732,561,,305-254-9759,,317.0,,voice,
7734,7734,7734,561,,305-254-9759,,,,voice,
7735,7735,7735,7711,,239-377-0535,,,,voice,
7736,7736,7736,7736,,786-502-2843,,,,voice,
7737,7737,7737,3430,,305-679-2222,,,,voice,
7738,7738,7738,2351,,786-255-4490,,,,voice,
7739,7739,7739,2759,,305-243-1110,,,,voice,
7740,7740,7740,7740,,305-707-7907,,,,voice,
7741,7741,7741,5601,,239-431-6824,,,,voice,
7742,7742,7742,7742,,305-532-6401,,,,voice,
7743,7743,7743,1119,,239-338-2563,,,,voice,
7744,7744,7744,3150,,305-780-9524,,,,voice,
7745,7745,7745,3150,,305-248-7911,,,,voice,
7746,7746,7746,2714,,786-581-7821,,,,voice,
7747,7747,7747,2714,,786-581-7812,,,,voice,
7748,7748,7748,2714,,786-581-7821,,,,voice,
7749,7749,7749,6002,,786-597-4695,,,,voice,
7750,7750,7750,6793,,305-774-3300,,,,voice,
7751,7751,7751,6793,,305-758-3634,,,,voice,
7753,7753,7753,5249,,305-232-6003,,,,voice,
7755,7755,7755,315,,888-227-7669,,,,voice,
7757,7757,7757,7757,,305-796-7202,,,,voice,
7758,7758,7758,4032,,866-584-2411,,,,voice,
7759,7759,7759,3279,,305-396-7516,,,,voice,
7760,7760,7760,45,,850-617-7400,,,,voice,
7761,7761,7761,2617,,305-373-5437,,141.0,,voice,
7762,7762,7762,5855,,305-263-3259,,,,voice,
7763,7763,7763,2652,,305-673-7491,,,,voice,
7764,7764,7764,2652,,305-673-7491,,,,voice,
7765,7765,7765,7765,,305-857-9800,,102.0,,voice,
7766,7766,7766,2551,,305-255-2399,,,,voice,
7767,7767,7767,5156,,305-292-3423,,,,voice,
7768,7768,7768,7768,,305-432-0494,,,,voice,
7769,7769,7769,7769,,305-246-0001,,,,voice,
7770,7770,7770,7770,,305-451-2265,,,,voice,
7771,7771,7771,7771,,305-451-1316,,,,voice,
7772,7772,7772,7772,,305-872-2537,,,,voice,
7773,7773,7773,7773,,305-304-9505,,,,voice,
7774,7774,7774,7773,,305-304-9505,,,,voice,
7775,7775,7775,2825,,305-751-5203,,,,voice,
7776,7776,7776,2825,,305-751-5203,,,,voice,
7777,7777,7777,2825,,305-758-0867,,,,voice,
7778,7778,7778,2825,,305-751-5203,,,,voice,
7779,7779,7779,7779,,305-294-4352,,,,voice,
7780,7780,7780,7780,,786-650-2930,,,,voice,
7781,7781,7781,7780,,786-650-2930,,,,voice,
7783,7783,7783,7780,,786-650-2930,,,,voice,
7784,7784,7784,7780,,786-650-2930,,,,voice,
7786,7786,7786,7780,,786-650-2930,,,,voice,
7787,7787,7787,722,,305-261-6202,,,,voice,
7788,7788,7788,7788,,305-517-3047,,,,voice,
7789,7789,7789,2602,,305-442-8306,,2018.0,,voice,
7790,7790,7790,3145,,786-356-9647,,,,voice,
7791,7791,7791,2771,,786-388-3000,,316.0,,voice,
7792,7792,7792,4915,,786-391-2375,,,,voice,
7793,7793,7793,26,,305-450-1470,,,,voice,
7794,7794,7794,6277,,786-316-7106,,,,voice,
7796,7796,7796,7796,,786-763-2223,,,,voice,
7798,7798,7798,3627,,305-434-7660,,31221.0,,voice,
7799,7799,7799,3627,,305-434-7660,,31221.0,,voice,
7801,7801,7801,7801,,786-340-3556,,,,voice,
7802,7802,7802,7802,,786-541-1067,,,,voice,
7803,7803,7803,7803,,866-724-3328,,,,voice,
7804,7804,7804,6328,,786-536-9714,,101.0,,voice,
7805,7805,7805,6328,,786-536-9714,,101.0,,voice,
7806,7806,7806,6328,,786-536-9714,,101.0,,voice,
7807,7807,7807,6328,,786-536-9714,,101.0,,voice,
7811,7811,7811,82,,305-576-1234,,289.0,,voice,
7812,7812,7812,82,,954-567-7141,,191.0,,voice,
7814,7814,7814,1256,,305-375-2665,,,,voice,
7815,7815,7815,466,,800-488-8244,,,,voice,
7817,7817,7817,2816,,305-756-5502,,,,voice,
7819,7819,7819,2,,305-358-1640,,1161.0,,voice,
7821,7821,7821,2652,,305-673-7491,,,,voice,
7822,7822,7822,2652,,305-673-7491,,,,voice,
7823,7823,7823,7823,,239-775-4500,,,,voice,
7824,7824,7824,144,,305-377-5441,,,,voice,
7825,7825,7825,3445,,305-597-6000,,,,voice,
7826,7826,7826,4935,,305-932-3252,,,,voice,
7828,7828,7828,4935,,305-362-7762,,,,voice,
7829,7829,7829,4935,,305-445-9422,,,,voice,
7830,7830,7830,7830,,786-587-9631,,,,voice,
7832,7832,7832,1072,,850-412-3730,,,,voice,
7833,7833,7833,7833,,305-332-1976,,,,voice,
7834,7834,7834,7833,,305-332-1976,,,,voice,
7835,7835,7835,7833,,305-332-1976,,,,voice,
7836,7836,7836,7833,,305-332-1976,,,,voice,
7837,7837,7837,7833,,305-332-1976,,,,voice,
7838,7838,7838,7838,,800-858-7378,,,,voice,
7842,7842,7842,7842,,877-329-0103,,3010.0,,voice,
7844,7844,7844,7844,,800-282-6540,,,,voice,
7845,7845,7845,908,,305-258-3676,,,,voice,
7848,7848,7848,548,,305-252-5444,,,,voice,
7849,7849,7849,7848,,305-694-4170,,,,voice,
7850,7850,7850,7848,,305-891-5611,,,,voice,
7852,7852,7852,304,,305-348-7875,,,,voice,
7855,7855,7855,5110,,239-261-4404,,,,voice,
7856,7856,7856,5110,,239-261-4404,,,,voice,
7857,7857,7857,5110,,239-261-4404,,,,voice,
7858,7858,7858,7858,,954-517-0423,,,,voice,
7860,7860,7860,514,,305-243-8425,,,,voice,
7861,7861,7861,514,,305-243-8425,,,,voice,
7862,7862,7862,1991,,305-576-5001,,,,voice,
7864,7864,7864,5065,,239-774-0500,,124.0,,voice,
7865,7865,7865,6096,,305-221-5632,,,,voice,
7866,7866,7866,6096,,305-261-3719,,,,voice,
7867,7867,7867,6096,,305-226-7001,,,,voice,
7868,7868,7868,6096,,305-274-2735,,,,voice,
7869,7869,7869,6096,,305-559-1101,,,,voice,
7870,7870,7870,6459,,305-858-5550,,,,voice,
7871,7871,7871,6459,,305-858-5550,,,,voice,
7872,7872,7872,6459,,305-858-5550,,,,voice,
7873,7873,7873,7873,,305-417-1827,,,,voice,
7874,7874,7874,2410,,305-679-2730,,204.0,,voice,
7875,7875,7875,7875,,800-826-3632,,,,voice,
7876,7876,7876,7875,,305-763-3871,,,,voice,
7877,7877,7877,7875,,305-763-3871,,,,voice,
7878,7878,7878,2602,,305-643-8574,,1008.0,,voice,
7879,7879,7879,2602,,305-442-8306,,1008.0,,voice,
7880,7880,7880,2602,,305-688-6421,,1008.0,,voice,
7881,7881,7881,2602,,305-442-8306,,1008.0,,voice,
7882,7882,7882,7882,,305-622-7575,,,,voice,
7883,7883,7883,7882,,305-665-0886,,,,voice,
7884,7884,7884,2652,,305-673-7491,,,,voice,
7885,7885,7885,5387,,239-430-3934,,,,voice,
7886,7886,7886,514,,305-243-8425,,,,voice,
7887,7887,7887,7887,,305-857-0022,,,,voice,
7888,7888,7888,7887,,305-860-4360,,,,voice,
7890,7890,7890,5282,,239-261-7112,,,,voice,
7891,7891,7891,5282,,239-261-7112,,,,voice,
7892,7892,7892,5282,,239-261-7112,,,,voice,
7893,7893,7893,5282,,239-261-7112,,,,voice,
7894,7894,7894,5282,,239-261-7112,,,,voice,
7895,7895,7895,7755,,888-227-7669,,,,voice,
7896,7896,7896,7755,,888-227-7669,,,,voice,
7897,7897,7897,7755,,888-227-7669,,,,voice,
7898,7898,7898,7755,,888-227-7669,,,,voice,
7899,7899,7899,7755,,888-227-7669,,,,voice,
7900,7900,7900,7755,,305-233-8324,,,,voice,
7901,7901,7901,7755,,305-245-4934,,,,voice,
7902,7902,7902,7755,,305-805-5160,,,,voice,
7903,7903,7903,7755,,305-233-8140,,,,voice,
7904,7904,7904,7755,,305-667-6121,,,,voice,
7905,7905,7905,7755,,305-553-1134,,,,voice,
7906,7906,7906,7755,,305-385-7135,,,,voice,
7907,7907,7907,7755,,305-668-4571,,,,voice,
7908,7908,7908,7755,,305-743-4008,,,,voice,
7909,7909,7909,7755,,305-451-2396,,,,voice,
7910,7910,7910,7755,,305-872-3617,,,,voice,
