id,organization_id,name,alternate_name
6194,6194,"SUMMER HOUSE DETOX CENTER, LLC.",
6197,4299,SWEET VINE - FREEDOM SCHOOL PROGRAM,
6199,2265,TEEN UP-WARD BOUND - TUB OUTREACH CAMP,
6217,2410,YWCA -  (YAS) SUMMER READING EXPLORERS PROGRAM - HOMESTEAD,
6219,2410,YWCA - (YAS) SUMMER READING EXPLORERS PROGRAM - MIAMI,
6220,2825,CATHOLIC CHARITIES - CHILD CARE - HOLY REDEEMER,
6222,2825,CATHOLIC CHARITIES - ELDERLY SERVICES - SAINT VINCENT DE PAUL,
6223,2825,CATHOLIC CHARITIES - ELDERLY SERVICES - CLAUDE PEPPER TOWER,
6224,2825,CATHOLIC CHARITIES - ELDERLY SERVICES - GESU PARISH HALL,
6225,2825,CATHOLIC CHARITIES - UNACCOMPANIED REFUGEE MINORS PROGRAM,
6227,2825,CATHOLIC CHARITIES - DISASTER RELIEF SERVICES,
6228,6228,"THE AGRICULTURAL AND LABOR PROGRAM, INC.",ALPI
6229,6228,ALPI - LOW INCOME HOME ENERGY ASSISTANCE PROGRAM,LIHEAP
6230,6230,"FLORIDA KEYS OUTREACH COALITION, INC.",FKOC for the Homeless
6234,6234,HOUSING AUTHORITY OF THE CITY OF KEY WEST,
6236,6234,HOUSING AUTHORITY OF THE CITY OF KEY WEST - SECTION 8 - KEY WEST,
6237,6237,"PRIDELINES YOUTH SERVICES, INC.",PRIDELINES
6238,6237,PRIDELINES - RAINBOW CIRCLE,
6240,6237,PRIDELINES - YOUTH COUNCIL,
6241,6237,PRIDELINES - BEYOND THE BINARY,
6242,6237,PRIDELINES - YOUNG ADULTS TAKING ACTION,
6243,6237,PRIDELINES - SHE-SPOT,
6246,6237,PRIDELINES - YOUTH ENRICHMENT ACTIVITIES,
6247,6237,PRIDELINES - YOUTH CENTER,
6248,6237,PRIDELINES - DAVID BOHNETT CYBER CENTER,
6250,6018,M-DC CAHS - MIAMI GARDENS COMMUNITY RESOURCE CENTER,MIAMI-DADE COUNTY COMMUNITY ACTION AND HUMAN SERVICES
6251,6018,M-DC CAHS - EDISON COMMUNITY RESOURCE CENTER,MIAMI-DADE COUNTY COMMUNITY ACTION AND HUMAN SERVICES
6252,6018,M-DC CAHS - WYNWOOD COMMUNITY RESOURCE CENTER,MIAMI-DADE COUNTY COMMUNITY ACTION AND HUMAN SERVICES
6253,6018,M-DC CAHS - HIALEAH COMMUNITY RESOURCE CENTER,MIAMI-DADE COUNTY COMMUNITY ACTION AND HUMAN SERVICES
6254,6018,M-DC CAHS - ACCION COMMUNITY RESOURCE CENTER,MIAMI-DADE COUNTY COMMUNITY ACTION AND HUMAN SERVICES
6257,6018,M-DC CAHS - PERRINE COMMUNITY RESOURCE CENTER,MIAMI-DADE COUNTY COMMUNITY ACTION AND HUMAN SERVICES
6260,6018,M-DC CAHS - CULMER COMMUNITY RESOURCE CENTER,MIAMI-DADE COUNTY COMMUNITY ACTION AND HUMAN SERVICES
6261,6018,M-DC CAHS - LIBERTY CITY COMMUNITY RESOURCE CENTER,MIAMI-DADE COUNTY COMMUNITY ACTION AND HUMAN SERVICES
6263,6018,M-DC CAHS - FLORIDA CITY COMMUNITY RESOURCE CENTER,MIAMI-DADE COUNTY COMMUNITY ACTION AND HUMAN SERVICES
6264,6018,M-DC CAHS - NARANJA COMMUNITY RESOURCE CENTER,MIAMI-DADE COUNTY COMMUNITY ACTION AND HUMAN SERVICES
6265,6265,BPS COUNSELING,
6267,6267,"RJT FOUNDATION, INC.",
6269,789,CITRUS HEALTH NETWORK - PEDIATRIC AND FAMILY HEALTH CENTER,
6270,789,CITRUS HEALTH NETWORK - MATERNAL AND CHILD HEALTH CENTER,
6274,3192,HOMELESS YOUTH COUNT,iCOUNT MIAMI!
6276,6276,READ TO LEARN BOOKS FOR FREE,
6277,6277,"VIDA TRAINING CENTER, LLC.",
6278,6278,"GENESIS FINANACIAL MANAGEMENT, INC.",
6279,6279,"NCH HEALTHCARE SYSTEM, INC.",
6280,6279,NCH HEALTHCARE SYSTEM - NORTH NAPLES HOSPITAL,
6284,6284,"COMMUNITY WORKS COALITION, INC.",
6288,6288,"MENTORING VALUABLE PROTEGES, INC.",MVP
6289,6289,"AQUA FOUNDATION FOR WOMEN, INC.",
6291,6291,2000 THERAPY CENTER,
6292,6292,"THE BUTTERFLY PROJECT, INC.",
6293,6293,"PROSPERITY SOCIAL AND COMMUNITY DEVELOPMENT GROUP, INC.",
6296,6296,EVERGLADES HOUSING GROUP,
6297,6297,"MILLER HEALTHCARE NETWORK, LLC.",
6299,6299,"ISLAND HOME CARE AGENCY, INC.",
6302,6302,"COLLIER COMMUNITY CAT COALITION, INC.",NAPLES CAT ALLIANCE
6303,6302,COLLIER COMMUNITY CAT COALITION - NAPLES CAT ALLIANCE,
6304,6304,FORT LAUDERDALE HOSPITAL,
6308,2810,CONCERNED AFRICAN WOMEN - NEW DIMENSIONS IN PARENTING PROGRAM - ADMINISTRATIVE OFFICE,CAW
6311,6311,"V'S HOMEMAKER AND COMPANION SERVICES, INC",
6314,6314,"J.A.M. FOUNDATION, INC",
6317,6317,"FLORIDA RX CARD, LLC.",
6319,6319,"METAPHYSICAL CHAPEL OF SOUTH FLORIDA, INC.",
6326,6326,"NAPLES MUSIC CLUB, INC.",NMC
6327,6326,NAPLES MUSIC CLUB - SCHOLARSHIP COMPETITION,NMC
6328,6328,"ABC'S FOR SUCCESS, LLC",
6329,6328,ABC'S FOR SUCCESS - PSYCHOSOCIAL REHABILITATION PROGRAM,
6330,6328,"ABC'S FOR SUCCESS - EARLY INTERVENTION, DEVELOPMENT AND BEHAVIOR SERVICES",
6331,6328,ABC'S FOR SUCCESS - COUNSELING AND FAMILY THERAPY SERVICES,
6333,6333,"PART OF THE SOLUTION FOUNDATION, INC.",
6340,447,KIX AFTER SCHOOL PROGRAM - HOMESTEAD,
6342,2771,HOPE FOR MIAMI - AFTER SCHOOL AND SUMMER CAMP - WAYSIDE,
6343,901,CITY OF MIAMI - DAY CARE PRE-SCHOOL PROGRAM - LEMON CITY PARK,
6347,228,CAMILLUS HEALTH CONCERN - ACA ENROLLMENT ASSISTANCE,
6348,82,CARE RESOURCE - ACA ENROLLMENT ASSISTANCE,
6349,789,CITRUS HEALTH NETWORK - HAND PROGRAM,CHN - Housing Assistance Network of Dade
6351,1311,CHI - ACA ENROLLMENT ASSISTANCE,
6353,101,JESSIE TRICE - ACA ENROLLMENT ASSISTANCE,"JESSIE TRICE COMMUNITY HEALTH CENTER, JTCHC"
6354,2872,THE ARC OF SOUTH FLORIDA - YOUTH AFTER SCHOOL SUMMER (YAS) - FLORIDA CITY 2,
6355,6355,"ROSAIRES QUALITY CARE, INC.",RQC
6357,789,CITRUS HEALTH NETWORK - ACA ENROLLMENT ASSISTANCE,
6358,588,BORINQUEN - ACA ENROLLMENT ASSISTANCE,
6367,5083,COLLIER COUNTY SHERIFF'S OFFICE - YOUTH RESOURCE CENTER,
6368,2,SWITCHBOARD OF MIAMI - FAMILY COUNSELING SERVICES DIVISION,
6371,6371,CENTERS FOR MEDICARE AND MEDICAID SERVICES,CMS
6373,481,EPILEPSY FOUNDATION - ACA ENROLLMENT ASSISTANCE,"EFOF, EPILEPSY FOUNDATION OF FLORIDA"
6374,2429,YMCA - AFTER SCHOOL PROGRAM - CYPRESS ELEMENTARY,
6375,2429,YMCA - AFTER SCHOOL PROGRAM - SHENANDOAH ELEMENTARY,
6378,2429,YMCA - ADVENTURE SUMMER CAMP - DAVID FAIRCHILD ELEMENTARY,
6384,2429,YMCA - ADVENTURE SUMMER CAMP - VINELAND K-8 CENTER,
6387,960,M-DC DEPARTMENT OF TRANSPORTATION AND PUBLIC WORKS - PATRIOT PASSPORT,MIAMI-DADE COUNTY TRANSIT
6388,6388,OPERATION SACRED TRUST,OST
6394,6394,THE HEALTH INSURANCE MARKETPLACE,
6398,4981,FEDERAL BEREAU OF PRISIONS - FEDERAL CORRECTIONAL INSTITUTION - FCI MIAMI,FBOP FCI
6405,2810,CONCERNED AFRICAN WOMEN - SYNERGY SERVICE PARTNERSHIP,CAW
6413,6413,OVEREATERS ANONYMOUS,
6415,6415,SEX & LOVE ADDICTS ANONYMOUS,
6417,6417,"INTERNATIONAL OCD FOUNDATION, INC.",
6418,6417,INTERNATIONAL OCD FOUNDATION - MIAMI OCD SUPPORT GROUP,
6419,6419,NEUROTICS ANONYMOUS MIAMI,
6420,6419,NEUROTICS ANONYMOUS MIAMI - APRENDIENDO A AMAR,
6422,6419,NEUROTICS ANONYMOUS MIAMI - GRUPO CRECIMIENTO ESPIRITUAL,
6425,6425,U.S. GENERAL SERVICES ADMINISTRATION,GSA
6426,6425,U.S. GENERAL SERVICES ADMINISTRATION - FEDERAL CITIZEN INFORMATION CENTER,
6427,6427,AMERICAN ASSOCIATION OF UNIVERSITY WOMEN,AAUW
6428,6427,AAUW - MARCO ISLAND,AMERICAN ASSOCIATION OF UNIVERSITY WOMEN
6431,6431,"MIAMI BEACH COMMUNITY CHURCH, INC.",
6432,6431,MIAMI BEACH COMMUNITY CHURCH - MATTHEW 25 MINISTRY,MBCC
6433,6431,MIAMI BEACH COMMUNITY CHURCH - THANKSGIVING MEAL,MBCC
6434,6413,OVEREATERS ANONYMOUS - HOMESTEAD HOSPITAL - LIME ROOM,
6435,6413,OVEREATERS ANONYMOUS - SOUTH MIAMI HOSPITAL,
6438,2213,WESLEY HOUSE FAMILY SERVICES - PARENTAL STRESS PROGRAM - TAVERNIER,
6440,2515,KINGDOM ACADEMY - EXPLORING THE KINGDOM,
6441,3359,FL DCF - MONROE COUNTY - AGING AND ADULT SERVICES - KEY WEST,
6442,3359,FL DCF - MONROE COUNTY - AGING AND ADULT SERVICES - MIDDLE KEYS,
6453,3359,FL DCF - MONROE COUNTY - PROTECTIVE INVESTIGATION - KEY WEST,
6454,3359,FL DCF - MONROE COUNTY - PROTECTIVE INVESTIGATION - MARATHON,
6456,6456,"BLIND SAILING UNLIMITED, INC.",
6459,2520,SHAKE-A-LEG MIAMI - OUT OF SCHOOL PROGRAMS,
6460,3263,IRC - ANTI-HUMAN TRAFFICKING PROGRAM,
6461,5304,EARLY LEARNING COALITION - LITERACY BUDDIES,
6463,2060,ALLIANCE FOR GLBTQ YOUTH - PROJECT SAFE,SAFE ACCOMMODATIONS FOR EVERYONE
6466,4017,CARING FOR MIAMI -  MOBILE HEALTH UNIT,
6467,6467,"JUVENILE DIABETES RESEARCH FOUNDATION, INC.",JDRF
6468,6328,ABC'S FOR SUCCESS - TARGETED CASE MANAGEMENT,
6469,6467,JUVENILE DIABETES RESEARCH FOUNDATION - JUVENATION,JDRF
6471,2725,FIU AFTER SCHOOL ALL STARS - CHARLES R. DREW K-8 CENTER,FIU-ASAS
6472,2725,FIU AFTER SCHOOL ALL STARS - NORTH DADE MIDDLE SCHOOL,FIU-ASAS
6473,2725,FIU AFTER SCHOOL ALL STARS - HIALEAH GARDENS MIDDLE SCHOOL,
6474,2725,FIU AFTER SCHOOL ALL STARS - KINLOCH PARK MIDDLE SCHOOL,FIU-ASAS
6475,760,CAREERSOURCE SOUTH FLORIDA - CITY OF MIAMI CENTER,Formerly known as South Florida Workforce
6476,760,CAREERSOURCE SOUTH FLORIDA - OPA-LOCKA CENTER,Formerly known as South Florida Workforce
6477,760,CAREERSOURCE SOUTH FLORIDA - SOUTH MIAMI CENTER,Formerly known as South Florida Workforce
6478,6478,"PACE CENTER FOR GIRLS, INC.",PACE
6479,6478,PACE CENTER FOR GIRLS - MIAMI,PACE
6480,1220,M-DCPS - TITLE I NEIGHBORHOOD RESOURCE CENTER - NORTH,
6481,1220,M-DCPS - TITLE I NEIGHBORHOOD RESOURCE CENTER - SOUTH,
6483,6483,"THE LEARNING EXPERIENCE SCHOOL, INC.",TLE
6487,3413,BOY SCOUTS OF AMERICA - SOUTH FLORIDA COUNCIL - LEARNING FOR LIFE,
6489,2082,M-DC DEPARTMENT OF PUBLIC WORKS - WASTE MANAGEMENT,
6490,1651,FL DOH M-DC - FLORIDA BREAST AND CERVICAL CANCER EARLY DETECTION PROGRAM,"FLORIDA DEPARTMENT OF HEALTH IN MIAMI-DADE COUNTY, MIAMI-DADE HEALTH DEPARTMENT"
6491,6491,"SAMUEL'S HOUSE, INC.",
6492,6491,SAMUEL'S HOUSE - MARY SPOTTSWOOD WOMEN'S CENTER,
6493,6491,SAMUEL'S HOUSE - KATHY'S HOPE,
6494,6491,SAMUEL'S HOUSE - CASA DE MEREDITH,
6496,2551,M-DC PARKS - JEFFERSON REAVES PARK,
6497,2551,M-DC PARKS - EUREKA PARK,
6498,2551,M-DC PARKS - WEST LITTLE RIVER PARK,
6499,2551,M-DC PARKS - DEERWOOD BONITA LAKES PARK,
6500,2551,M-DC PARKS - MARVA Y. BANNERMAN PARK,
6502,2551,M-DC PARKS - SENIOR PROGRAM - DEERWOOD BONITA LAKES PARK,
6504,2551,M-DC PARKS - SENIOR PROGRAM - CONTINENTAL PARK,
6506,2551,M-DC PARKS - SENIOR PROGRAM - WESTWIND LAKES PARK,
6507,2551,M-DC PARKS - SENIOR PROGRAM - ARCOLA LAKES PARK SENIOR CENTER,
6509,6509,ANAGA PSYCHOTHERAPY CENTER. INC.,
6510,6509,ANAGA PSYCHOTHERAPY CENTER - DORAL/HIALEAH,
6511,6509,ANAGA PSYCHOTHERAPY CENTER - HOMESTEAD/FLORIDA CITY,
6512,6509,ANAGA PSYCHOTHERAPY CENTER - MIAMI,
6513,6509,ANAGA PSYCHOTHERAPY CENTER - MIAMI BEACH,
6518,6518,"MASADA HOME CARE, INC.",
6522,882,MIAMI JEWISH HEALTH SYSTEMS - MENTAL HEALTH AND MEMORY CENTER,Memory Center and Services for Alzheimer's and Dementia Patients
6523,5190,YOUTH HAVEN - CHILDREN AND FAMILY COUNSELING CENTER,
6524,5190,YOUTH HAVEN - OUTREACH SERVICES,
6525,6525,"NEEDYMEDS, INC.",
6527,6527,"RHONDA REES VIVAS, PSY. D.",
6528,6527,RHONDA REES VIVAS - TRAUMATIC BRAIN INJURY SUPPORT GROUP,
6530,6530,"PETER WILLIG, LMFT",
6534,1220,M-DCPS - PROJECT UPSTART,HOMELESS ASSISTANCE PROGRAM - HAP
6541,3357,IRS - VOLUNTEER INCOME TAX ASSISTANCE (VITA),VITA
6542,2956,M-DC FIRE RESCUE DEPARTMENT - STATION 67 - ARCOLA,
6543,2956,M-DC FIRE RESCUE DEPARTMENT - STATION 69 - NORTH DORAL,
6546,217,VITAS - CAREGIVER SUPPORT GROUP,VITAS Healthcare Corporation
6547,217,VITAS - VOLUNTEER SERVICES,VITAS Healthcare Corporation
6550,3314,THE MENTOR NETWORK - FLORIDA MENTOR - MIAMI WAIVER GROUP HOMES,
6563,6254,M-DC CAHS - ACCION COMMUNITY RESOURCE CENTER  - IMMIGRATION ASSISTANCE,
6551,6254,M-DC CAHS - ACCION COMMUNITY RESOURCE CENTER - LIHEAP,
6553,6254,M-DC CAHS - ACCION COMMUNITY RESOURCE CENTER - CITIZEN INVOLVEMENT/PARTICIPATION,
6555,6254,M-DC CAHS - ACCION COMMUNITY RESOURCE CENTER - COMPUTER TRAINING,
6558,6254,M-DC CAHS - ACCION COMMUNITY RESOURCE CENTER - EMERGENCY FOOD AND SHELTER,
6560,6254,M-DC CAHS - ACCION COMMUNITY RESOURCE CENTER - EMPLOYMENT PREPARATION AND TRAINING,
6561,6254,M-DC CAHS - ACCION COMMUNITY RESOURCE CENTER - FAMILY DEVELOPMENT/CASE MANAGEMENT,
6566,6254,M-DC CAHS - ACCION COMMUNITY RESOURCE CENTER - AFTER SCHOOL PROGRAM,
6567,5171,SOUTHERNMOST BOYS AND GIRLS CLUB - KEY WEST CLUB,
6568,5171,SOUTHERNMOST BOYS AND GIRLS CLUB - BIG PINE KEY CLUB,
6579,6579,"DISABILITY INDEPENDENCE GROUP, INC.",
6581,1136,ELEVENTH JUDICIAL CIRCUIT OF FLORIDA - CIRCUIT DIVISION,
6582,1136,ELEVENTH JUDICIAL CIRCUIT OF FLORIDA - ADMINISTRATIVE OFFICE OF THE COURTS,
6583,1136,ELEVENTH JUDICIAL CIRCUIT OF FLORIDA - JUDICIAL ADMINISTRATION,
6584,1136,ELEVENTH JUDICIAL CIRCUIT OF FLORIDA - COUNTY DIVISION,
6585,6018,M-DC CAHS - COCONUT GROVE COMMUNITY RESOURCE CENTER,FRANKIE SHANNON ROLLE CENTER
6586,6585,M-DC CAHS - COCONUT GROVE COMMUNITY RESOURCE CENTER - CARE TO SHARE,
6587,6585,M-DC CAHS - COCONUT GROVE COMMUNITY RESOURCE CENTER - CITIZEN INVOLVEMENT/PARTICIPATION,
6588,6585,M-DC CAHS - COCONUT GROVE COMMUNITY RESOURCE CENTER - EMERGENCY FOOD AND SHELTER,
6589,6585,M-DC CAHS - COCONUT GROVE COMMUNITY RESOURCE CENTER - FAMILY DEVELOPMENT/CASE MANAGEMENT,
6601,6260,M-DC CAHS - CULMER COMMUNITY RESOURCE CENTER - FAMILY DEVELOPMENT/CASE MANAGEMENT,
6592,6585,M-DC CAHS - COCONUT GROVE COMMUNITY RESOURCE CENTER - LIHEAP,
6596,510,CROHN'S & COLITIS FOUNDATION OF AMERICA - FLORIDA CHAPTER - SUPPORT GROUP - GASTRO HEALTH,
6597,510,CROHN'S & COLITIS FOUNDATION OF AMERICA - FLORIDA CHAPTER - SUPPORT GROUP - NAPLES,
6598,6260,M-DC CAHS - CULMER COMMUNITY RESOURCE CENTER - CARE TO SHARE,
6599,6260,M-DC CAHS - CULMER COMMUNITY RESOURCE CENTER - CITIZEN INVOLVEMENT/PARTICIPATION,
6600,6260,M-DC CAHS - CULMER COMMUNITY RESOURCE CENTER - COMPUTER TRAINING,
6602,6260,M-DC CAHS - CULMER COMMUNITY RESOURCE CENTER - LIHEAP,
6605,6605,FLORIDA COALITION AGAINST DOMESTIC VIOLENCE,
6609,6251,M-DC CAHS - EDISON COMMUNITY RESOURCE CENTER - CARE TO SHARE,
6610,6251,M-DC CAHS - EDISON COMMUNITY RESOURCE CENTER - CITIZEN INVOLVEMENT/PARTICIPATION,
6611,6251,M-DC CAHS - EDISON COMMUNITY RESOURCE CENTER - EMERGENCY FOOD AND SHELTER,
6612,6251,M-DC CAHS - EDISON COMMUNITY RESOURCE CENTER - FAMILY DEVELOPMENT/CASE MANAGEMENT,
6615,6251,M-DC CAHS - EDISON COMMUNITY RESOURCE CENTER - LIHEAP,
6618,6263,M-DC CAHS - FLORIDA CITY COMMUNITY RESOURCE CENTER - CARE TO SHARE,
6620,6263,M-DC CAHS - FLORIDA CITY COMMUNITY RESOURCE CENTER - EMERGENCY FOOD AND SHELTER,
6621,6263,M-DC CAHS - FLORIDA CITY COMMUNITY RESOURCE CENTER - FAMILY DEVELOPMENT/CASE MANAGEMENT,
6624,6263,M-DC CAHS - FLORIDA CITY COMMUNITY RESOURCE CENTER - LIHEAP,
6625,6581,ELEVENTH JUDICIAL CIRCUIT OF FLORIDA - CIRCUIT - CIVIL - MORTGAGE FORECLOSEURES,
6626,6581,ELEVENTH JUDICIAL CIRCUIT OF FLORIDA - CIRCUIT DIVISION - CIRCUIT CRIMINAL,
6627,6581,ELEVENTH JUDICIAL CIRCUIT OF FLORIDA - CIRCUIT - CRIMINAL - ADULT DRUG COURT,
6629,1136,ELEVENTH JUDICIAL CIRCUIT OF FLORIDA - DEPARTMENT OF TRANSLATION AND INTERPERTATION,
6630,1136,ELEVENTH JUDICIAL CIRCUIT OF FLORIDA - COURT REPORTING SERVICES,
6640,6253,M-DC CAHS - HIALEAH COMMUNITY RESOURCE CENTER - CARE TO SHARE,
6641,6253,M-DC CAHS - HIALEAH COMMUNITY RESOURCE CENTER - CITIZEN INVOLVEMENT/PARTICIPATION,
6643,6253,M-DC CAHS - HIALEAH COMMUNITY RESOURCE CENTER - EMERGENCY FOOD AND SHELTER,
6644,6253,M-DC CAHS - HIALEAH COMMUNITY RESOURCE CENTER - FAMILY DEVELOPMENT/CASE MANAGEMENT,
6647,6253,M-DC CAHS - HIALEAH COMMUNITY RESOURCE CENTER - LIHEAP,
6649,6261,M-DC CAHS - LIBERTY CITY COMMUNITY RESOURCE CENTER - CITIZEN INVOLVEMENT/PARTICIPATION,
6650,6261,M-DC CAHS - LIBERTY CITY COMMUNITY RESOURCE CENTER - COMPUTER TRAINING,
6651,6261,M-DC CAHS - LIBERTY CITY COMMUNITY RESOURCE CENTER - EMERGENCY FOOD AND SHELTER,
6652,6261,M-DC CAHS - LIBERTY CITY COMMUNITY RESOURCE CENTER - EMPLOYMENT PREPARATION AND TRAINING,
6654,6261,M-DC CAHS - LIBERTY CITY COMMUNITY RESOURCE CENTER - FAMILY DEVELOPMENT/CASE MANAGEMENT,
6657,6261,M-DC CAHS - LIBERTY CITY COMMUNITY RESOURCE CENTER - LIHEAP,
6659,6018,M-DC CAHS - SOUTH BEACH COMMUNITY RESOURCE CENTER,
6660,6659,M-DC CAHS - SOUTH BEACH COMMUNITY RESOURCE CENTER - CITIZEN INVOLVEMENT/PARTICIPATION,
6661,6659,M-DC CAHS - SOUTH BEACH COMMUNITY RESOURCE CENTER - EMERGENCY FOOD AND SHELTER,
6662,6659,M-DC CAHS - SOUTH BEACH COMMUNITY RESOURCE CENTER - EMPLOYMENT PREPARATION AND TRAINING,
6663,6659,M-DC CAHS - SOUTH BEACH COMMUNITY RESOURCE CENTER - FAMILY DEVELOPMENT/CASE MANAGEMENT,
6667,6250,M-DC CAHS - MIAMI GARDENS COMMUNITY RESOURCE CENTER - CARE TO SHARE,
6668,6250,M-DC CAHS - MIAMI GARDENS COMMUNITY RESOURCE CENTER - CITIZEN INVOLVEMENT/PARTICIPATION,
6669,6250,M-DC CAHS - MIAMI GARDENS COMMUNITY RESOURCE CENTER - EMERGENCY FOOD AND SHELTER,
6670,6250,M-DC CAHS - MIAMI GARDENS COMMUNITY RESOURCE CENTER - EMPLOYMENT PREPARATION AND TRAINING,
6671,6250,M-DC CAHS - MIAMI GARDENS COMMUNITY RESOURCE CENTER - FAMILY DEVELOPMENT/CASE MANAGEMENT,
6674,6250,M-DC CAHS - MIAMI GARDENS COMMUNITY RESOURCE CENTER - LIHEAP,
6681,6257,M-DC CAHS - PERRINE COMMUNITY RESOURCE CENTER - COMPUTER TRAINING,
6683,6257,M-DC CAHS - PERRINE COMMUNITY RESOURCE CENTER - EMERGENCY FOOD AND SHELTER,
6675,6659,M-DC CAHS - SOUTH BEACH COMMUNITY RESOURCE CENTER - LIHEAP,
6676,6264,M-DC CAHS - NARANJA COMMUNITY RESOURCE CENTER - CARE TO SHARE,
6679,6264,M-DC CAHS - NARANJA COMMUNITY RESOURCE CENTER - LIHEAP,
6680,6257,M-DC CAHS - PERRINE COMMUNITY RESOURCE CENTER - CITIZEN INVOLVEMENT/PARTICIPATION,
6684,6257,M-DC CAHS - PERRINE COMMUNITY RESOURCE CENTER - EMPLOYMENT PREPARATION AND TRAINING,
6685,6257,M-DC CAHS - PERRINE COMMUNITY RESOURCE CENTER - FAMILY DEVELOPMENT/CASE MANAGEMENT,
6689,6257,M-DC CAHS - PERRINE COMMUNITY RESOURCE CENTER - LIHEAP,
6690,6257,M-DC CAHS - PERRINE COMMUNITY RESOURCE CENTER - AFTER SCHOOL PROGRAM,
6693,6252,M-DC CAHS - WYNWOOD COMMUNITY RESOURCE CENTER - CARE TO SHARE,
6694,6252,M-DC CAHS - WYNWOOD COMMUNITY RESOURCE CENTER - CITIZEN INVOLVEMENT/PARTICIPATION,
6695,6252,M-DC CAHS - WYNWOOD COMMUNITY RESOURCE CENTER - EMERGENCY FOOD AND SHELTER,
6696,6252,M-DC CAHS - WYNWOOD COMMUNITY RESOURCE CENTER - FAMILY DEVELOPMENT/CASE MANAGEMENT,
6699,6252,M-DC CAHS - WYNWOOD COMMUNITY RESOURCE CENTER - LIHEAP,
6701,6701,"FAMILYWIZE COMMUNITY SERVICE PARTNERSHIP, INC.",
6703,6018,M-DC CAHS - HEAD START/EARLY HEAD START,
6704,466,VA - VET CENTER,
6706,39,USCIS - HIALEAH FIELD OFFICE,U.S. CITIZENSHIP AND IMMIGRATION SERVICES
6707,39,USCIS - KENDALL FIELD OFFICE,U.S. CITIZENSHIP AND IMMIGRATION SERVICES
6708,39,USCIS - OAKLAND PARK FIELD OFFICE,
6709,466,VA - MIAMI VAHS FISHER HOUSE,
6710,3627,GUIDANCE/CARE-CENTER - INPATIENT UNIT - MIDDLE KEYS,
6712,6082,ALZHEIMER'S ASSOCIATION - A TIME TO TALK TELEPHONE REASURANCE PROGRAM,
6714,3480,FL DOH MONROE COUNTY - HEALTHY START PROGRAM,"MONROE COUNTY HEALTH DEPARTMENT, FLORIDA DEPARTMENT OF HEALTH IN MONROE COUNTY"
6715,6715,"FLORIDA KEYS HEALTHY START COALITION, INC.",
6717,6715,FLORIDA KEYS HEALTHY START COALITION - HEALTHY START SERVICES,
6718,6715,FLORIDA KEYS HEALTHY START COALITION - KEYS TO KIDS' SAFETY,
6719,6715,"FLORIDA KEYS HEALTHY START COALITION - EDUCATION, OUTREACH, AND ADVOCACY",
6720,6720,MONROE COUNTY PUBLIC SCHOOL DISTRICT,
6721,6018,M-DC CAHS - VIOLENCE PREVENTION AND INTERVENTION DIVISION,
6722,6721,M-DC CAHS - VIOLENCE PREVENTION AND INTERVENTION - COORDINATED VICTIMS ASSISTANCE CENTER (CVAC),CVAC
6725,6720,MONROE COUNTY PUBLIC SCHOOL DISTRICT - HEAD START PROGRAM - STANLEY SWITLIK ELEMENTARY,
6727,6721,M-DC CAHS - VIOLENCE PREVENTION AND INTERVENTION - SAFESPACE SHELTER NORTH,
6728,6721,M-DC CAHS - VIOLENCE PREVENTION AND INTERVENTION - SAFESPACE SHELTER SOUTH,
6729,6720,MONROE COUNTY PUBLIC SCHOOL DISTRICT - HEAD START PROGRAM - KEY LARGO ELEMENTARY,
6730,6720,MONROE COUNTY PUBLIC SCHOOL DISTRICT - HEAD START PROGRAM - GERALD ADAMS ELEMENTARY SCHOOL,
6731,6720,MONROE COUNTY PUBLIC SCHOOL DISTRICT - HEAD START PROGRAM - HORACE O'BRYANT MIDDLE SCHOOL,
6732,6721,M-DC CAHS - VIOLENCE PREVENTION AND INTERVENTION - INN TRANSITION NORTH,
6734,1136,ELEVENTH JUDICIAL CIRCUIT OF FLORIDA - CRIMINAL MENTAL HEALTH PROJECT,
6735,1136,ELEVENTH JUDICIAL CIRCUIT OF FLORIDA - COURT CARE,
6736,6735,ELEVENTH JUDICIAL CIRCUIT OF FLORIDA - COURT CARE - LAWSON E. THOMAS COURTHOUSE,
6737,6735,ELEVENTH JUDICIAL CIRCUIT OF FLORIDA - COURT CARE - RICHARD E. GERSTEIN JUSTICE BUILDING,
6740,584,THE COUNSELING GROUP - THERAPY SERVICES,
6742,6742,"HODGES UNIVERSITY, INC.",
6743,6742,HODGES UNIVERSITY - CENTER FOR NONPROFIT EXCELLENCE,
6744,3822,CDC - CDC24-7,CENTERS FOR DISEASE CONTROL AND PREVENTION
6745,6581,ELEVENTH JUDICIAL CIRCUIT OF FLORIDA - CIRCUIT - JUVENILE - JUVENILE DELINQUENCY,
6746,6581,ELEVENTH JUDICIAL CIRCUIT OF FLORIDA - CIRCUIT - JUVENILE - JUVENILE DEPENDENCY,
6747,6581,ELEVENTH JUDICIAL CIRCUIT OF FLORIDA - CIRCUIT - JUVENILE - CINS/FINS,Children in Need of Services and Families in Need of Service
6748,6581,ELEVENTH JUDICIAL CIRCUIT OF FLORIDA - CIRCUIT - JUVENILE - MARCHMAN PETITION,
6749,6749,"LIVE! MODERN SCHOOL OF MUSIC, INC.",
